 name	GO
PF3D7_0615800	COG4	GO:0005794
PF3D7_1111300	BOS1	GO:0005794
PF3D7_0212800	MATE	GO:0006855
PF3D7_0709000	CRT	GO:0006855
PF3D7_0709000	CRT	GO:0006855
PF3D7_0212800	MATE	GO:0006855
PF3D7_0810400	AQP2	GO:0055085
PF3D7_0516500	MFS1	GO:0055085
PF3D7_0914700	MFR4	GO:0055085
PF3D7_1304200	MIT2	GO:0055085
PF3D7_1145500	ABCB3	GO:0055085
PF3D7_1303500	NHE	GO:0055085
PF3D7_1304200	MIT2	GO:0055085
PF3D7_1352100	ABCB6	GO:0055085
PF3D7_1432100	PF3D7_1432100	GO:0055085
PF3D7_0617000	TOM40	GO:0055085
PF3D7_0316600	FNT	GO:0055085
PF3D7_0302600	ABCB4	GO:0055085
PF3D7_1339900	ABCB5	GO:0055085
PF3D7_0407500	PF3D7_0407500	GO:0055085
PF3D7_0316600	FNT	GO:0055085
PF3D7_0210300	PF3D7_0210300	GO:0055085
PF3D7_0206200	PAT	GO:0055085
PF3D7_1113300	UGT	GO:0055085
PF3D7_0914700	MFR4	GO:0055085
PF3D7_1037300	ADT	GO:0055085
PF3D7_1447900	MDR2	GO:0055085
PF3D7_1352100	ABCB6	GO:0055085
PF3D7_0810400	AQP2	GO:0055085
PF3D7_0614300	MFR1	GO:0055085
PF3D7_1304200	MIT2	GO:0055085
PF3D7_0908800	PF3D7_0908800	GO:0055085
PF3D7_1304200	MIT2	GO:0055085
PF3D7_0617000	TOM40	GO:0055085
PF3D7_1368700	PF3D7_1368700	GO:0055085
PF3D7_1004800	PF3D7_1004800	GO:0055085
PF3D7_1339900	ABCB5	GO:0055085
PF3D7_0926400	PF3D7_0926400	GO:0055085
PF3D7_1145500	ABCB3	GO:0055085
PF3D7_0212800	MATE	GO:0055085
PF3D7_0603500	CAX	GO:0055085
PF3D7_0312500	MFR3	GO:0055085
PF3D7_0919500	MFS3	GO:0055085
PF3D7_0112200	MRP1	GO:0055085
PF3D7_0204700	HT	GO:0055085
PF3D7_0516500	MFS1	GO:0055085
PF3D7_1440800	MFS6	GO:0055085
PF3D7_1107900	MSCS	GO:0055085
PF3D7_0302600	ABCB4	GO:0055085
PF3D7_0916000	MFS2	GO:0055085
PF3D7_1022300	ZIPCO	GO:0055085
PF3D7_1132800	AQP	GO:0055085
PF3D7_0523000	MDR1	GO:0055085
PF3D7_1303500	NHE	GO:0055085
PF3D7_1432100	PF3D7_1432100	GO:0055085
PF3D7_1209900	ABCB7	GO:0055085
PF3D7_0715900	CDF	GO:0055085
PF3D7_0609100	ZIP1	GO:0055085
PF3D7_1229100	MRP2	GO:0055085
PF3D7_1104800	PF3D7_1104800	GO:0055085
PF3D7_1428200	MFS5	GO:0055085
PF3D7_0715900	CDF	GO:0055085
PF3D7_1428200	MFS5	GO:0055085
PF3D7_1113300	UGT	GO:0055085
PF3D7_0614300	MFR1	GO:0055085
PF3D7_0603500	CAX	GO:0055085
PF3D7_0523000	MDR1	GO:0055085
PF3D7_1107900	MSCS	GO:0055085
PF3D7_0609100	ZIP1	GO:0055085
PF3D7_0312500	MFR3	GO:0055085
PF3D7_1447900	MDR2	GO:0055085
PF3D7_1229100	MRP2	GO:0055085
PF3D7_1132800	AQP	GO:0055085
PF3D7_1209900	ABCB7	GO:0055085
PF3D7_0112200	MRP1	GO:0055085
PF3D7_1440800	MFS6	GO:0055085
PF3D7_0212800	MATE	GO:0055085
PF3D7_1022300	ZIPCO	GO:0055085
PF3D7_0210300	PF3D7_0210300	GO:0055085
PF3D7_0916000	MFS2	GO:0055085
PF3D7_0919500	MFS3	GO:0055085
PF3D7_1104800	PF3D7_1104800	GO:0055085
PF3D7_0204700	HT	GO:0055085
PF3D7_0206200	PAT	GO:0055085
PF3D7_0926400	PF3D7_0926400	GO:0055085
PF3D7_0416400	HAT1	GO:0004402
PF3D7_1118600	MYST	GO:0004402
PF3D7_1209600	PBGD	GO:0004418
PF3D7_1313500	PF3D7_1313500	GO:0004806
PF3D7_0218600	PF3D7_0218600	GO:0004806
PF3D7_1326700	PF3D7_1326700	GO:0004806
PF3D7_1221900	PF3D7_1221900	GO:0004806
PF3D7_0924000	PF3D7_0924000	GO:0004806
PF3D7_0924000	PF3D7_0924000	GO:0004806
PF3D7_0109200	CFIM25	GO:0005849
PF3D7_0109200	CFIM25	GO:0005849
PF3D7_1438100	SEC62	GO:0015031
PF3D7_0730200	PF3D7_0730200	GO:0015031
PF3D7_1250500	PF3D7_1250500	GO:0015031
PF3D7_1455500	PF3D7_1455500	GO:0015031
PF3D7_0528100	PF3D7_0528100	GO:0015031
PF3D7_1346100	SEC61A	GO:0015031
PF3D7_0305500	PF3D7_0305500	GO:0015031
PF3D7_1451000	PF3D7_1451000	GO:0015031
PF3D7_1221800	PF3D7_1221800	GO:0015031
PF3D7_1305000	PF3D7_1305000	GO:0015031
PF3D7_0423100	PF3D7_0423100	GO:0015031
PF3D7_0716100	SDA1	GO:0015031
PF3D7_1038100	PF3D7_1038100	GO:0015031
PF3D7_1242800	rabGDI	GO:0015031
PF3D7_0422100	PF3D7_0422100	GO:0015031
PF3D7_0529300	TIC22	GO:0015031
PF3D7_1452600	PF3D7_1452600	GO:0015031
PF3D7_1011200	BET1	GO:0015031
PF3D7_1006700	PF3D7_1006700	GO:0015031
PF3D7_1110500	VPS35	GO:0015031
PF3D7_0616700	PF3D7_0616700	GO:0015031
PF3D7_1309700	VPS18	GO:0015031
PF3D7_0615800	COG4	GO:0015031
PF3D7_0522400	PF3D7_0522400	GO:0015031
PF3D7_0710800	USE1	GO:0015031
PF3D7_0526900	PF3D7_0526900	GO:0015031
PF3D7_1224200	PF3D7_1224200	GO:0015031
PF3D7_1118100	AP1S	GO:0015031
PF3D7_1034000	PF3D7_1034000	GO:0015031
PF3D7_1118100	AP1S	GO:0015031
PF3D7_0217300	AP2S	GO:0015031
PF3D7_0529300	TIC22	GO:0015031
PF3D7_0904100	PF3D7_0904100	GO:0015031
PF3D7_0423100	PF3D7_0423100	GO:0015031
PF3D7_1110500	VPS35	GO:0015031
PF3D7_0210000	Sec61-gamma	GO:0015031
PF3D7_1346100	SEC61A	GO:0015031
PF3D7_0404300	PF3D7_0404300	GO:0046907
PF3D7_0404300	PF3D7_0404300	GO:0046907
PF3D7_0419600	RANBP1	GO:0046907
PF3D7_0935200	VPS33	GO:0016192
PF3D7_0730200	PF3D7_0730200	GO:0016192
PF3D7_1034000	PF3D7_1034000	GO:0016192
PF3D7_1435500	PF3D7_1435500	GO:0016192
PF3D7_1145100	SEC21	GO:0016192
PF3D7_1455500	PF3D7_1455500	GO:0016192
PF3D7_1405200	BET5	GO:0016192
PF3D7_1303200	VAMP8	GO:0016192
PF3D7_1303200	VAMP8	GO:0016192
PF3D7_0502000	VPS11	GO:0016192
PF3D7_0528100	PF3D7_0528100	GO:0016192
PF3D7_1432000	SYN11	GO:0016192
PF3D7_1119500	PF3D7_1119500	GO:0016192
PF3D7_0617100	PF3D7_0617100	GO:0016192
PF3D7_1321800	PF3D7_1321800	GO:0016192
PF3D7_1219100	PF3D7_1219100	GO:0016192
PF3D7_0526900	PF3D7_0526900	GO:0016192
PF3D7_0422100	PF3D7_0422100	GO:0016192
PF3D7_0710800	USE1	GO:0016192
PF3D7_0314100	PF3D7_0314100	GO:0016192
PF3D7_0617100	PF3D7_0617100	GO:0016192
PF3D7_1316200	PF3D7_1316200	GO:0016192
PF3D7_1432000	SYN11	GO:0016192
PF3D7_0904100	PF3D7_0904100	GO:0016192
PF3D7_1218300	AP2-MU	GO:0016192
PF3D7_1104100	SYN13	GO:0016192
PF3D7_1011200	BET1	GO:0016192
PF3D7_1324700	YKT6.2	GO:0016192
PF3D7_1451000	PF3D7_1451000	GO:0016192
PF3D7_0910600	YKT6.1	GO:0016192
PF3D7_0613700	PF3D7_0613700	GO:0016192
PF3D7_1435500	PF3D7_1435500	GO:0016192
PF3D7_1243000	SYN16	GO:0016192
PF3D7_1303200	VAMP8	GO:0016192
PF3D7_0935200	VPS33	GO:0016192
PF3D7_0826600	VAMP7	GO:0016192
PF3D7_1006700	PF3D7_1006700	GO:0016192
PF3D7_0419200	GOT1	GO:0016192
PF3D7_1405200	BET5	GO:0016192
PF3D7_1455500	PF3D7_1455500	GO:0016192
PF3D7_1034000	PF3D7_1034000	GO:0016192
PF3D7_1250500	PF3D7_1250500	GO:0016192
PF3D7_1321800	PF3D7_1321800	GO:0016192
PF3D7_0216400	VPS45	GO:0016192
PF3D7_0217300	AP2S	GO:0016192
PF3D7_0310700	PF3D7_0310700	GO:0016192
PF3D7_1332000	SYN5	GO:0016192
PF3D7_0216400	VPS45	GO:0016192
PF3D7_0613500	PF3D7_0613500	GO:0016192
PF3D7_0613700	PF3D7_0613700	GO:0016192
PF3D7_0320100	SEC22	GO:0016192
PF3D7_0826600	VAMP7	GO:0016192
PF3D7_1429800	PF3D7_1429800	GO:0016192
PF3D7_1243000	SYN16	GO:0016192
PF3D7_0310700	PF3D7_0310700	GO:0016192
PF3D7_0419200	GOT1	GO:0016192
PF3D7_0314100	PF3D7_0314100	GO:0016192
PF3D7_0904100	PF3D7_0904100	GO:0016192
PF3D7_0905900	SEC27	GO:0016192
PF3D7_1311400	AP1M1	GO:0016192
PF3D7_0910600	YKT6.1	GO:0016192
PF3D7_1111300	BOS1	GO:0016192
PF3D7_0210700	SYN17	GO:0016192
PF3D7_0606700	PF3D7_0606700	GO:0016192
PF3D7_1452500	STX6	GO:0016192
PF3D7_1332000	SYN5	GO:0016192
PF3D7_1104100	SYN13	GO:0016192
PF3D7_1324700	YKT6.2	GO:0016192
PF3D7_1437800	TRAPPC5	GO:0048193
PF3D7_1452500	STX6	GO:0048193
PF3D7_1437800	TRAPPC5	GO:0048193
PF3D7_0418500	BET3	GO:0048193
PF3D7_1452500	STX6	GO:0048193
PF3D7_1117700	RAN	GO:0006913
PF3D7_1008200	PF3D7_1008200	GO:0004518
PF3D7_0305600	PF3D7_0305600	GO:0004518
PF3D7_0408500	FEN1	GO:0004518
PF3D7_0509500	PF3D7_0509500	GO:0004518
PF3D7_0725000	PF3D7_0725000	GO:0004518
PF3D7_1368800	ERCC4	GO:0004518
PF3D7_0305600	PF3D7_0305600	GO:0004518
PF3D7_1008200	PF3D7_1008200	GO:0004518
PF3D7_1344500	USB1	GO:0004518
PF3D7_1449400	MUS81	GO:0004518
PF3D7_1344500	USB1	GO:0004518
PF3D7_0206000	RAD2	GO:0004518
PF3D7_1411900	PF3D7_1411900	GO:0016788
PF3D7_1412000	PF3D7_1412000	GO:0016788
PF3D7_1406200	SPT6	GO:0016788
PF3D7_1134500	PF3D7_1134500	GO:0016788
PF3D7_1340600	DBR1	GO:0016788
PF3D7_0112000	TatD	GO:0016788
PF3D7_0908000	PMP1	GO:0016788
PF3D7_1134500	PF3D7_1134500	GO:0016788
PF3D7_1320300	PF3D7_1320300	GO:0004523
PF3D7_0933900	PF3D7_0933900	GO:0004523
PF3D7_0623900	PF3D7_0623900	GO:0004523
PF3D7_0112000	TatD	GO:0016888
PF3D7_1327100	PF3D7_1327100	GO:0004565
PF3D7_1351200	PF3D7_1351200	GO:0004565
PF3D7_1247300	PF3D7_1247300	GO:0004584
PF3D7_1247300	PF3D7_1247300	GO:0004584
PF3D7_1124000	ERO1	GO:0016671
PF3D7_1124000	ERO1	GO:0016671
PF3D7_1020100	PF3D7_1020100	GO:0005868
PF3D7_1020100	PF3D7_1020100	GO:0005868
PF3D7_0204400	PF3D7_0204400	GO:0030286
PF3D7_1213600	DLC8	GO:0030286
PF3D7_1357300	PF3D7_1357300	GO:0030286
PF3D7_0729800	PF3D7_0729800	GO:0030286
PF3D7_0729900	PF3D7_0729900	GO:0030286
PF3D7_1127900	PF3D7_1127900	GO:0030286
PF3D7_1037800	PF3D7_1037800	GO:0030286
PF3D7_1346000	PF3D7_1346000	GO:0030286
PF3D7_0204400	PF3D7_0204400	GO:0030286
PF3D7_1403500	PF3D7_1403500	GO:0030286
PF3D7_1023100	PF3D7_1023100	GO:0030286
PF3D7_1465800	PF3D7_1465800	GO:0030286
PF3D7_0729900	PF3D7_0729900	GO:0030286
PF3D7_0905300	PF3D7_0905300	GO:0030286
PF3D7_0729800	PF3D7_0729800	GO:0030286
PF3D7_1357300	PF3D7_1357300	GO:0030286
PF3D7_1025500	PF3D7_1025500	GO:0030286
PF3D7_0718000	PF3D7_0718000	GO:0030286
PF3D7_1122900	PF3D7_1122900	GO:0030286
PF3D7_0718000	PF3D7_0718000	GO:0030286
PF3D7_1465800	PF3D7_1465800	GO:0030286
PF3D7_0905300	PF3D7_0905300	GO:0030286
PF3D7_1023100	PF3D7_1023100	GO:0030286
PF3D7_1325900	PF3D7_1325900	GO:0005875
PF3D7_0517600	CPbeta	GO:0008290
PF3D7_0528500	CPalpha	GO:0008290
PF3D7_0528500	CPalpha	GO:0008290
PF3D7_1439000	CTR1	GO:0016021
PF3D7_0223500	VAR	GO:0016021
PF3D7_1000100	VAR	GO:0016021
PF3D7_1421900	CTR2	GO:0016021
PF3D7_0515100	ROM9	GO:0016021
PF3D7_0516100	ATPase1	GO:0016021
PF3D7_0515500	PF3D7_0515500	GO:0016021
PF3D7_0516500	MFS1	GO:0016021
PF3D7_0914700	MFR4	GO:0016021
PF3D7_1100200	VAR	GO:0016021
PF3D7_1373500	VAR	GO:0016021
PF3D7_1100100	VAR	GO:0016021
PF3D7_1371600	EBL1	GO:0016021
PF3D7_1369000	GPAA1	GO:0016021
PF3D7_0731500	EBA175	GO:0016021
PF3D7_1211900	ATP4	GO:0016021
PF3D7_0632500	VAR	GO:0016021
PF3D7_0632800	VAR	GO:0016021
PF3D7_0631200	VAR	GO:0016021
PF3D7_0115700	VAR	GO:0016021
PF3D7_0302300	PF3D7_0302300	GO:0016021
PF3D7_0300100	VAR	GO:0016021
PF3D7_1411200	ROM8	GO:0016021
PF3D7_1435000	COX15	GO:0016021
PF3D7_0405600	PF3D7_0405600	GO:0016021
PF3D7_1200400	VAR	GO:0016021
PF3D7_1200100	VAR	GO:0016021
PF3D7_1200600	VAR2CSA	GO:0016021
PF3D7_1480100	PF3D7_1480100	GO:0016021
PF3D7_1145500	ABCB3	GO:0016021
PF3D7_1455400	HlyIII	GO:0016021
PF3D7_1455900	PF3D7_1455900	GO:0016021
PF3D7_0319000	ATPase7	GO:0016021
PF3D7_0109300	PF3D7_0109300	GO:0016021
PF3D7_1403700	TRAM	GO:0016021
PF3D7_1303200	VAMP8	GO:0016021
PF3D7_1303500	NHE	GO:0016021
PF3D7_1303200	VAMP8	GO:0016021
PF3D7_0508200	PF3D7_0508200	GO:0016021
PF3D7_1041300	VAR	GO:0016021
PF3D7_0519300	COX10	GO:0016021
PF3D7_1137300	PF3D7_1137300	GO:0016021
PF3D7_0420700	VAR	GO:0016021
PF3D7_0420900	VAR	GO:0016021
PF3D7_0421300	VAR	GO:0016021
PF3D7_0421100	VAR	GO:0016021
PF3D7_1352100	ABCB6	GO:0016021
PF3D7_0500100	VAR	GO:0016021
PF3D7_0502200	MPV17	GO:0016021
PF3D7_1255200	VAR	GO:0016021
PF3D7_0200100	VAR	GO:0016021
PF3D7_1433600	SPC1	GO:0016021
PF3D7_0903100	RER1	GO:0016021
PF3D7_1119600	PF3D7_1119600	GO:0016021
PF3D7_0533100	VAR1CSA	GO:0016021
PF3D7_0400100	VAR	GO:0016021
PF3D7_0400400	VAR	GO:0016021
PF3D7_0221900	PF3D7_0221900	GO:0016021
PF3D7_0617400	VAR	GO:0016021
PF3D7_0808700	VAR	GO:0016021
PF3D7_0809100	VAR	GO:0016021
PF3D7_0808600	VAR	GO:0016021
PF3D7_0323900	VAR	GO:0016021
PF3D7_1219600	ATPase2	GO:0016021
PF3D7_1219300	VAR	GO:0016021
PF3D7_1219400	VAR	GO:0016021
PF3D7_0806200	DPY19	GO:0016021
PF3D7_0726800	DAD1	GO:0016021
PF3D7_0302600	ABCB4	GO:0016021
PF3D7_0413100	VAR	GO:0016021
PF3D7_0412700	VAR	GO:0016021
PF3D7_0412400	VAR	GO:0016021
PF3D7_0412900	VAR	GO:0016021
PF3D7_0413400	VAR	GO:0016021
PF3D7_0107500	NCR1	GO:0016021
PF3D7_1339900	ABCB5	GO:0016021
PF3D7_1119600	PF3D7_1119600	GO:0016021
PF3D7_1133300	CDC50B	GO:0016021
PF3D7_1350500	PF3D7_1350500	GO:0016021
PF3D7_0113800	PF3D7_0113800	GO:0016021
PF3D7_1236800	PF3D7_1236800	GO:0016021
PF3D7_0502200	MPV17	GO:0016021
PF3D7_0420900	VAR	GO:0016021
PF3D7_0905500	PF3D7_0905500	GO:0016021
PF3D7_1011100	PF3D7_1011100	GO:0016021
PF3D7_0628400	PF3D7_0628400	GO:0016021
PF3D7_0504900	PF3D7_0504900	GO:0016021
PF3D7_0419500	PF3D7_0419500	GO:0016021
PF3D7_0710800	USE1	GO:0016021
PF3D7_1248300	PF3D7_1248300	GO:0016021
PF3D7_1403000	PF3D7_1403000	GO:0016021
PF3D7_0828000	ROM3	GO:0016021
PF3D7_1150400	VAR	GO:0016021
PF3D7_1238000	PF3D7_1238000	GO:0016021
PF3D7_0720500	PF3D7_0720500	GO:0016021
PF3D7_1221200	PF3D7_1221200	GO:0016021
PF3D7_0210800	PF3D7_0210800	GO:0016021
PF3D7_1303200	VAMP8	GO:0016021
PF3D7_0607200	PF3D7_0607200	GO:0016021
PF3D7_0109300	PF3D7_0109300	GO:0016021
PF3D7_1427600	MIT3	GO:0016021
PF3D7_0323100	PF3D7_0323100	GO:0016021
PF3D7_1032600	PF3D7_1032600	GO:0016021
PF3D7_0218100	PF3D7_0218100	GO:0016021
PF3D7_0920000	ELO3	GO:0016021
PF3D7_1358400	PF3D7_1358400	GO:0016021
PF3D7_1435000	COX15	GO:0016021
PF3D7_0826600	VAMP7	GO:0016021
PF3D7_1421900	CTR2	GO:0016021
PF3D7_1114100	ROM1	GO:0016021
PF3D7_0102500	EBA181	GO:0016021
PF3D7_1433100	PF3D7_1433100	GO:0016021
PF3D7_1321000	PF3D7_1321000	GO:0016021
PF3D7_1350600	PF3D7_1350600	GO:0016021
PF3D7_0320700	SPC25	GO:0016021
PF3D7_0524200	PF3D7_0524200	GO:0016021
PF3D7_0906700	LRR9	GO:0016021
PF3D7_1236000	PF3D7_1236000	GO:0016021
PF3D7_0513500	PAM16	GO:0016021
PF3D7_0827700	PF3D7_0827700	GO:0016021
PF3D7_0812900	PF3D7_0812900	GO:0016021
PF3D7_0711700	VAR	GO:0016021
PF3D7_1205900	PF3D7_1205900	GO:0016021
PF3D7_1365200	PF3D7_1365200	GO:0016021
PF3D7_0505300	PF3D7_0505300	GO:0016021
PF3D7_0100300	VAR	GO:0016021
PF3D7_0618900	GPI1	GO:0016021
PF3D7_1242300	PF3D7_1242300	GO:0016021
PF3D7_0508200	PF3D7_0508200	GO:0016021
PF3D7_1437500	PF3D7_1437500	GO:0016021
PF3D7_1255200	VAR	GO:0016021
PF3D7_1041300	VAR	GO:0016021
PF3D7_1344900	PF3D7_1344900	GO:0016021
PF3D7_0500100	VAR	GO:0016021
PF3D7_1113800	PF3D7_1113800	GO:0016021
PF3D7_0623300	PF3D7_0623300	GO:0016021
PF3D7_1137300	PF3D7_1137300	GO:0016021
PF3D7_0808700	VAR	GO:0016021
PF3D7_1358300	ROM7	GO:0016021
PF3D7_1439300	PF3D7_1439300	GO:0016021
PF3D7_1347300	PF3D7_1347300	GO:0016021
PF3D7_1308000	PF3D7_1308000	GO:0016021
PF3D7_1105900	PF3D7_1105900	GO:0016021
PF3D7_0911000	PF3D7_0911000	GO:0016021
PF3D7_1212600	PF3D7_1212600	GO:0016021
PF3D7_1112000	PF3D7_1112000	GO:0016021
PF3D7_1352100	ABCB6	GO:0016021
PF3D7_1141500	PF3D7_1141500	GO:0016021
PF3D7_0318300	PF3D7_0318300	GO:0016021
PF3D7_1471500	TMEM43	GO:0016021
mal_mito_2	COX1	GO:0016021
PF3D7_1211900	ATP4	GO:0016021
PF3D7_1347400	PF3D7_1347400	GO:0016021
PF3D7_1323700	GAPM1	GO:0016021
PF3D7_0400100	VAR	GO:0016021
PF3D7_0808600	VAR	GO:0016021
PF3D7_0517200	PF3D7_0517200	GO:0016021
PF3D7_1347800	LRR4.1	GO:0016021
PF3D7_0412900	VAR	GO:0016021
PF3D7_0932100	PF3D7_0932100	GO:0016021
PF3D7_0311500	PF3D7_0311500	GO:0016021
PF3D7_1104800	PF3D7_1104800	GO:0016021
PF3D7_1367800	PSOP2	GO:0016021
PF3D7_1472400	PF3D7_1472400	GO:0016021
PF3D7_1018800	PF3D7_1018800	GO:0016021
PF3D7_0810400	AQP2	GO:0016021
PF3D7_0820900	PF3D7_0820900	GO:0016021
PF3D7_1301600	EBA140	GO:0016021
PF3D7_0600400	VAR	GO:0016021
PF3D7_1000100	VAR	GO:0016021
PF3D7_0731500	EBA175	GO:0016021
PF3D7_0632500	VAR	GO:0016021
PF3D7_1138200	PF3D7_1138200	GO:0016021
PF3D7_0910600	YKT6.1	GO:0016021
PF3D7_1138300	PF3D7_1138300	GO:0016021
PF3D7_1219300	VAR	GO:0016021
PF3D7_1319200	PF3D7_1319200	GO:0016021
PF3D7_1100200	VAR	GO:0016021
PF3D7_0819500	PF3D7_0819500	GO:0016021
PF3D7_1110100	PF3D7_1110100	GO:0016021
PF3D7_1419400	PF3D7_1419400	GO:0016021
PF3D7_1455900	PF3D7_1455900	GO:0016021
PF3D7_0800300	VAR	GO:0016021
PF3D7_1223200	PF3D7_1223200	GO:0016021
PF3D7_0412700	VAR	GO:0016021
PF3D7_1251000	PF3D7_1251000	GO:0016021
PF3D7_0100100	VAR	GO:0016021
PF3D7_1476000	PF3D7_1476000	GO:0016021
PF3D7_0904900	CuTP	GO:0016021
PF3D7_0421100	VAR	GO:0016021
PF3D7_1458900	TVP23	GO:0016021
PF3D7_1471900	PF3D7_1471900	GO:0016021
PF3D7_0506900	ROM4	GO:0016021
PF3D7_0519300	COX10	GO:0016021
PF3D7_0526900	PF3D7_0526900	GO:0016021
PF3D7_0618600	ROM10	GO:0016021
PF3D7_0712600	VAR	GO:0016021
PF3D7_1029400	CDC50C	GO:0016021
PF3D7_1251100	PF3D7_1251100	GO:0016021
PF3D7_0925100	PF3D7_0925100	GO:0016021
PF3D7_0718900	PF3D7_0718900	GO:0016021
PF3D7_1331500	PF3D7_1331500	GO:0016021
PF3D7_1021700	PF3D7_1021700	GO:0016021
PF3D7_1120700	PF3D7_1120700	GO:0016021
PF3D7_1021400	PF3D7_1021400	GO:0016021
PF3D7_0414300	PF3D7_0414300	GO:0016021
PF3D7_1348800	PF3D7_1348800	GO:0016021
PF3D7_1422400	PF3D7_1422400	GO:0016021
PF3D7_1421300	PF3D7_1421300	GO:0016021
PF3D7_0928400	PF3D7_0928400	GO:0016021
PF3D7_1462300	PF3D7_1462300	GO:0016021
PF3D7_1328200	PF3D7_1328200	GO:0016021
PF3D7_0400400	VAR	GO:0016021
PF3D7_0712800	VAR	GO:0016021
PF3D7_1406800	GAPM3	GO:0016021
PF3D7_1365700	PF3D7_1365700	GO:0016021
PF3D7_1333900	PF3D7_1333900	GO:0016021
PF3D7_1356500	PF3D7_1356500	GO:0016021
PF3D7_0223500	VAR	GO:0016021
PF3D7_1315000	PF3D7_1315000	GO:0016021
PF3D7_1425700	PF3D7_1425700	GO:0016021
PF3D7_0733000	VAR	GO:0016021
PF3D7_1007300	PF3D7_1007300	GO:0016021
PF3D7_0937800	VAR	GO:0016021
PF3D7_0425800	VAR	GO:0016021
PF3D7_1240600	VAR	GO:0016021
PF3D7_1433600	SPC1	GO:0016021
PF3D7_0612000	PF3D7_0612000	GO:0016021
PF3D7_1349700	PF3D7_1349700	GO:0016021
PF3D7_1209900	ABCB7	GO:0016021
PF3D7_0712400	VAR	GO:0016021
PF3D7_0310800	PF3D7_0310800	GO:0016021
PF3D7_1149000	Pf332	GO:0016021
PF3D7_1122600	PF3D7_1122600	GO:0016021
PF3D7_0216600	PF3D7_0216600	GO:0016021
PF3D7_1373500	VAR	GO:0016021
PF3D7_0217600	PF3D7_0217600	GO:0016021
PF3D7_0700100	VAR	GO:0016021
PF3D7_1023800	PF3D7_1023800	GO:0016021
PF3D7_1331300	SEC11	GO:0016021
PF3D7_1403700	TRAM	GO:0016021
PF3D7_0108800	PF3D7_0108800	GO:0016021
PF3D7_1433200	PF3D7_1433200	GO:0016021
PF3D7_1135900	PF3D7_1135900	GO:0016021
PF3D7_0300100	VAR	GO:0016021
PF3D7_0200100	VAR	GO:0016021
PF3D7_1405700	PF3D7_1405700	GO:0016021
PF3D7_0717000	PF3D7_0717000	GO:0016021
PF3D7_1103900	PF3D7_1103900	GO:0016021
PF3D7_0826900	PF3D7_0826900	GO:0016021
PF3D7_0602600	PF3D7_0602600	GO:0016021
PF3D7_0617400	VAR	GO:0016021
PF3D7_0613100	PF3D7_0613100	GO:0016021
PF3D7_1032900	PF3D7_1032900	GO:0016021
PF3D7_0800100	VAR	GO:0016021
PF3D7_0715800	DMT1	GO:0016021
PF3D7_0932000	PF3D7_0932000	GO:0016021
PF3D7_1011200	BET1	GO:0016021
PF3D7_1142300	PF3D7_1142300	GO:0016021
PF3D7_1439000	CTR1	GO:0016021
PF3D7_0311000	PF3D7_0311000	GO:0016021
PF3D7_0405600	PF3D7_0405600	GO:0016021
PF3D7_0712900	VAR	GO:0016021
PF3D7_0801600	PF3D7_0801600	GO:0016021
PF3D7_0108500	PF3D7_0108500	GO:0016021
PF3D7_0221200	PF3D7_0221200	GO:0016021
PF3D7_0710300	PF3D7_0710300	GO:0016021
PF3D7_1451800	SORTLR	GO:0016021
PF3D7_1459800	PF3D7_1459800	GO:0016021
PF3D7_0809100	VAR	GO:0016021
PF3D7_0824800	PF3D7_0824800	GO:0016021
PF3D7_1423800	VPS3	GO:0016021
PF3D7_0311600	OST1	GO:0016021
PF3D7_0908300	PF3D7_0908300	GO:0016021
PF3D7_0306100	PF3D7_0306100	GO:0016021
PF3D7_0712300	VAR	GO:0016021
PF3D7_1028800	PF3D7_1028800	GO:0016021
PF3D7_0426000	VAR	GO:0016021
PF3D7_0917300	PF3D7_0917300	GO:0016021
PF3D7_0104100	PF3D7_0104100	GO:0016021
PF3D7_0904400	SPC3	GO:0016021
PF3D7_1237700	PF3D7_1237700	GO:0016021
PF3D7_0114500	PF3D7_0114500	GO:0016021
PF3D7_1460500	PF3D7_1460500	GO:0016021
PF3D7_0618900	GPI1	GO:0016021
PF3D7_1358700	YOP1L	GO:0016021
PF3D7_1362900	PF3D7_1362900	GO:0016021
PF3D7_0833500	VAR	GO:0016021
PF3D7_1147900	PEX22	GO:0016021
PF3D7_0527400	PF3D7_0527400	GO:0016021
PF3D7_0218600	PF3D7_0218600	GO:0016021
PF3D7_0933700	PF3D7_0933700	GO:0016021
PF3D7_1135300	PF3D7_1135300	GO:0016021
PF3D7_1100100	VAR	GO:0016021
PF3D7_0901700	PF3D7_0901700	GO:0016021
PF3D7_0320100	SEC22	GO:0016021
PF3D7_0420700	VAR	GO:0016021
PF3D7_0903100	RER1	GO:0016021
PF3D7_1300100	VAR	GO:0016021
PF3D7_0515100	ROM9	GO:0016021
PF3D7_0102800	PF3D7_0102800	GO:0016021
PF3D7_0828400	OXA1	GO:0016021
PF3D7_1120800	PF3D7_1120800	GO:0016021
PF3D7_0722700	PF3D7_0722700	GO:0016021
PF3D7_0413100	VAR	GO:0016021
PF3D7_0628300	CEPT	GO:0016021
PF3D7_1215900	SR10	GO:0016021
PF3D7_0900100	VAR	GO:0016021
PF3D7_1435400	EMC4	GO:0016021
PF3D7_1019500	PF3D7_1019500	GO:0016021
PF3D7_0632800	VAR	GO:0016021
